4199	 0	 1403715579.312143087387084961	 -0.3240107000	 -0.2150034755	 224.7386474609	154.1246032715
4199	 0	 1403715579.662142992019653320	 -0.2623814344	 -0.1928794980	 250.4003906250	162.7662963867
4194	 0	 1403715578.662142992019653320	 0.5820224285	 0.2958242595	 605.5476684570	369.1895446777
4194	 0	 1403715578.962142944335937500	 0.3685839772	 0.1004046351	 529.5518798828	292.4782714844
4194	 0	 1403715579.312143087387084961	 0.3048166931	 0.4458746910	 496.3705139160	436.7619628906
4193	 0	 1403715578.662142992019653320	 0.5690936446	 0.3676595688	 598.3993530273	397.3262939453
4193	 0	 1403715578.962142944335937500	 0.3539878726	 0.1760871857	 522.6881713867	325.4975585938
4193	 0	 1403715579.312143087387084961	 0.2777586579	 0.5419358015	 482.5494995117	472.7652282715
4143	 0	 1403715578.662142992019653320	 0.0691018403	 -0.0472970866	 398.8455200195	226.7901000977
4143	 0	 1403715578.962142944335937500	 -0.1127745956	 -0.2310852408	 316.4483642578	144.6623840332
4143	 0	 1403715579.312143087387084961	 -0.2156328559	 -0.0538663678	 269.6841125488	224.0876159668
4143	 0	 1403715579.662142992019653320	 0.0633061454	 0.0610314198	 396.1879272461	276.2247924805
4145	 0	 1403715578.662142992019653320	 0.1057972834	 0.1814089715	 415.1437683105	330.3176879883
4145	 0	 1403715578.962142944335937500	 -0.1163558215	 -0.0484086350	 314.0885009766	226.3390655518
4145	 0	 1403715579.312143087387084961	 -0.2848798335	 0.1748655140	 240.5640258789	325.8964233398
4140	 0	 1403715578.662142992019653320	 0.2244234532	 -0.2056725025	 467.5031738281	156.7470855713
4140	 0	 1403715578.962142944335937500	 0.0980742052	 -0.3361209333	 410.6795349121	99.8681945801
4140	 0	 1403715579.312143087387084961	 0.0459726527	 -0.1185778230	 388.2034912109	194.4011840820
4141	 0	 1403715578.662142992019653320	 0.1226001456	 -0.2060960382	 422.5395812988	155.6532745361
4141	 0	 1403715578.962142944335937500	 -0.0038067449	 -0.3302105665	 365.5225524902	101.9342193604
4141	 0	 1403715579.312143087387084961	 -0.0587978624	 -0.1308803260	 340.4052124023	188.8762512207
4150	 0	 1403715578.662142992019653320	 0.5110622644	 -0.4136088192	 576.1172485352	79.8495483398
4150	 0	 1403715578.962142944335937500	 0.3930397034	 -0.4921246171	 529.2916259766	46.0789871216
4150	 0	 1403715579.312143087387084961	 0.3385316432	 -0.2053704113	 515.8579101562	158.4823303223
4150	 0	 1403715579.662142992019653320	 0.4284563363	 -0.2377218157	 551.1818847656	146.6286010742
4150	 0	 1403715579.962142944335937500	 0.5362936258	 -0.1820842028	 592.6909179688	172.0765991211
4150	 0	 1403715580.512142896652221680	 0.4299032092	 -0.2507773638	 551.4306640625	141.2569122314
4168	 0	 1403715578.662142992019653320	 -0.2357309461	 0.3156350553	 263.6478271484	386.6524658203
4168	 0	 1403715578.962142944335937500	 -0.5064027905	 0.0744506195	 151.0166168213	280.0895690918
4170	 0	 1403715578.662142992019653320	 0.0089642936	 0.2491374910	 371.2561645508	360.3469238281
4170	 0	 1403715578.962142944335937500	 -0.2248655856	 0.0173355602	 265.5470581055	256.1942138672
4170	 0	 1403715579.312143087387084961	 -0.4698911309	 0.2509249151	 167.7301177979	354.6121520996
4169	 0	 1403715578.662142992019653320	 -0.1981687844	 0.2326634079	 278.6646423340	352.0403747559
4169	 0	 1403715578.962142944335937500	 -0.4534795582	 -0.0169456936	 170.7174682617	241.0721588135
4183	 0	 1403715578.662142992019653320	 0.6872114539	 -0.4026050568	 635.1353759766	91.9367904663
4183	 0	 1403715578.962142944335937500	 0.5553039908	 -0.4610390961	 589.4000244141	64.5024414062
4183	 0	 1403715579.312143087387084961	 0.4819558263	 -0.1560149193	 573.2588500977	181.8969879150
4183	 0	 1403715579.662142992019653320	 0.5832601190	 -0.2015646547	 608.7190551758	165.1972351074
4183	 0	 1403715579.962142944335937500	 0.6984258890	 -0.1527788192	 647.3505859375	187.3236389160
4183	 0	 1403715580.512142896652221680	 0.5611291528	 -0.2508170009	 599.7285156250	144.7871856689
4137	 0	 1403715578.662142992019653320	 0.2543229163	 -0.3031585217	 478.8849182129	115.6714935303
4137	 0	 1403715578.962142944335937500	 0.1321221441	 -0.4084033966	 424.7933959961	70.9420166016
4137	 0	 1403715579.312143087387084961	 0.0865662694	 -0.1780423224	 406.4801635742	167.8609008789
4137	 0	 1403715579.662142992019653320	 0.1953531951	 -0.1779072583	 455.0690307617	168.6103210449
4137	 0	 1403715579.962142944335937500	 0.3465990424	 -0.0981681421	 520.5325317383	205.0908355713
4137	 0	 1403715580.512142896652221680	 0.4050472677	 -0.1389173120	 543.7936401367	188.0106353760
4138	 0	 1403715578.662142992019653320	 0.2176991850	 -0.3923061788	 461.6538391113	78.7155227661
4138	 0	 1403715578.962142944335937500	 0.0992619023	 -0.5020187497	 409.5874328613	34.7440643311
4138	 0	 1403715579.312143087387084961	 0.0673767850	 -0.2700256109	 397.4504699707	127.5685958862
4138	 0	 1403715579.662142992019653320	 0.1674751639	 -0.2759593129	 441.8145141602	125.8272705078
4138	 0	 1403715579.962142944335937500	 0.3129240572	 -0.2012643814	 505.3031005859	159.8363647461
4138	 0	 1403715580.512142896652221680	 0.3530085385	 -0.2339697182	 521.2678222656	146.5898284912
4139	 0	 1403715578.662142992019653320	 0.2500644028	 -0.1929811984	 478.7425842285	162.5705566406
4139	 0	 1403715578.962142944335937500	 0.1201791167	 -0.3261010647	 420.5025024414	104.2230224609
4139	 0	 1403715579.312143087387084961	 0.0689392164	 -0.1053299606	 398.6917419434	200.4267120361
4139	 0	 1403715579.662142992019653320	 0.2004807144	 -0.0755661055	 457.9827270508	214.2679138184
4189	 0	 1403715578.662142992019653320	 0.6269713044	 0.2447929233	 622.2711181641	347.7022094727
4189	 0	 1403715578.962142944335937500	 0.4166622162	 0.0500576384	 549.2268066406	270.1925048828
4189	 0	 1403715579.312143087387084961	 0.3634197414	 0.3891675770	 521.5264892578	413.1526489258
4192	 0	 1403715578.662142992019653320	 0.6029108167	 0.3920083940	 608.7526855469	404.9991760254
4192	 0	 1403715578.962142944335937500	 0.3900481462	 0.1963737011	 536.9423217773	333.5890502930
4172	 0	 1403715578.662142992019653320	 0.2915350199	 -0.0777211860	 497.5589904785	213.7373504639
4172	 0	 1403715578.962142944335937500	 0.1195603684	 -0.2480888665	 420.8920593262	137.3323669434
4172	 0	 1403715579.312143087387084961	 0.0563921779	 -0.0259918217	 393.0510864258	236.5024566650
4172	 0	 1403715579.662142992019653320	 0.3651962578	 0.0570378266	 528.4664306641	273.4972534180
4180	 0	 1403715578.662142992019653320	 0.4554920495	 0.4047518373	 556.3169555664	415.9443359375
4180	 0	 1403715578.962142944335937500	 0.2447529584	 0.2044469267	 476.3328552246	339.2617187500
4179	 0	 1403715578.662142992019653320	 0.3139767945	 0.4191444516	 500.8570861816	426.2740783691
4179	 0	 1403715578.962142944335937500	 0.0936249197	 0.1983482242	 409.5821533203	337.8692321777
4178	 0	 1403715578.662142992019653320	 0.3772700727	 0.4188158214	 525.9956665039	424.1443176270
4178	 0	 1403715578.962142944335937500	 0.1615630090	 0.2003342062	 439.9562377930	338.3105163574
4177	 0	 1403715578.662142992019653320	 0.3081165552	 0.1926538199	 503.4405212402	333.3105773926
4177	 0	 1403715578.962142944335937500	 0.0914134607	 -0.0312572792	 409.0312194824	234.1198425293
4176	 0	 1403715578.662142992019653320	 0.3811484873	 0.0527689308	 534.9854125977	271.5465087891
4176	 0	 1403715578.962142944335937500	 0.1857773960	 -0.1423218399	 451.1151733398	184.2955780029
4176	 0	 1403715579.312143087387084961	 0.1198557168	 0.1078362837	 421.7878112793	297.3318481445
4175	 0	 1403715578.662142992019653320	 0.4211438596	 0.1785234958	 549.5637817383	325.4618530273
4175	 0	 1403715578.962142944335937500	 0.2073151767	 -0.0357432328	 461.1217956543	232.2364349365
4174	 0	 1403715578.662142992019653320	 0.4447407722	 -0.1681224853	 558.8915405273	176.1519927979
4174	 0	 1403715578.962142944335937500	 0.2872456312	 -0.3090177476	 492.6109008789	113.8912887573
4174	 0	 1403715579.312143087387084961	 0.2397992760	 -0.0575001016	 475.3334655762	222.5321502686
4174	 0	 1403715579.662142992019653320	 0.4954631329	 -0.0253453832	 579.6320800781	237.5628814697
4133	 0	 1403715578.662142992019653320	 -0.2557479441	 0.1360695660	 252.6395111084	309.1616821289
4133	 0	 1403715578.962142944335937500	 -0.4962294102	 -0.0950692818	 155.0007476807	207.8608703613
4133	 0	 1403715579.312143087387084961	 -0.7928997874	 0.0301071759	 57.7329368591	260.1473999023
4133	 0	 1403715579.662142992019653320	 -0.5335127115	 0.3464350998	 147.5857543945	390.6063537598
4230	 0	 1403715579.662142992019653320	 -0.3795072436	 0.0487976037	 200.0991058350	269.8125000000
4230	 0	 1403715579.962142944335937500	 0.1879401952	 0.4031587243	 448.8461608887	422.9812011719
4132	 0	 1403715578.662142992019653320	 -0.1386590302	 0.0920132250	 304.1122741699	290.1281738281
4132	 0	 1403715578.962142944335937500	 -0.3591114283	 -0.1268507838	 209.0330963135	192.6774597168
4132	 0	 1403715579.312143087387084961	 -0.5733029246	 0.0166659784	 126.6810913086	255.3758392334
4132	 0	 1403715579.662142992019653320	 -0.2777698636	 0.2596393228	 244.8272399902	362.4494628906
4259	 0	 1403715579.962142944335937500	 0.1502127349	 -0.1087454259	 435.4429626465	199.1313476562
4259	 0	 1403715580.512142896652221680	 0.2406922132	 -0.1122008637	 475.4403686523	198.0806427002
4115	 0	 1403715578.662142992019653320	 -0.4095230699	 -0.4084523320	 195.6727142334	77.8147354126
4115	 0	 1403715578.962142944335937500	 -0.5646166205	 -0.5522438288	 146.6062316895	33.2896728516
4115	 0	 1403715579.312143087387084961	 -0.5758809447	 -0.4318837225	 136.6628875732	76.0263671875
4115	 0	 1403715579.662142992019653320	 -0.5393834710	 -0.3962617218	 147.5975036621	87.5462265015
4115	 0	 1403715579.962142944335937500	 -0.4537078440	 -0.3061477542	 175.4359436035	119.3765716553
4115	 0	 1403715580.512142896652221680	 -0.5723078847	 -0.1915419549	 129.2677612305	169.0050506592
4161	 0	 1403715578.662142992019653320	 -0.5930052996	 -0.4044523239	 129.6401062012	86.8623352051
4161	 0	 1403715578.962142944335937500	 -0.7778838277	 -0.5641014576	 81.2285842896	41.6750946045
4161	 0	 1403715579.312143087387084961	 -0.7959243655	 -0.4860858619	 71.6581192017	68.4798431396
4161	 0	 1403715579.662142992019653320	 -0.7684772611	 -0.4335756600	 76.6856765747	85.0086212158
4161	 0	 1403715579.962142944335937500	 -0.6831322908	 -0.3338289857	 97.5021972656	117.0124740601
4161	 0	 1403715580.512142896652221680	 -0.8910289407	 -0.1719604433	 33.3236312866	184.1992340088
4229	 0	 1403715579.662142992019653320	 -0.1644313782	 -0.0315863714	 292.3943176270	234.0473480225
4229	 0	 1403715579.962142944335937500	 0.2897095382	 0.2077666223	 495.4769592285	340.0968627930
4131	 0	 1403715578.662142992019653320	 -0.0731048733	 0.1307644844	 333.8957519531	307.7998046875
4131	 0	 1403715578.962142944335937500	 -0.2947239876	 -0.0928226262	 235.6123352051	207.0579833984
4131	 0	 1403715579.312143087387084961	 -0.5036877394	 0.0766326487	 152.0390930176	281.0389099121
4131	 0	 1403715579.662142992019653320	 -0.1449439824	 0.3605546951	 303.4611206055	406.5124816895
4258	 0	 1403715579.962142944335937500	 0.1959358603	 -0.1086285934	 455.8174438477	199.4031219482
4258	 0	 1403715580.512142896652221680	 0.2854229808	 -0.1224849373	 494.6322937012	193.8665771484
4114	 0	 1403715578.662142992019653320	 -0.5554895401	 -0.4070588350	 142.4806671143	84.2180252075
4114	 0	 1403715578.962142944335937500	 -0.7350985408	 -0.5642691255	 93.6816406250	39.1001930237
4114	 0	 1403715579.312143087387084961	 -0.7517808080	 -0.4794886410	 83.9499740601	68.3085632324
4114	 0	 1403715579.662142992019653320	 -0.7231368423	 -0.4293833971	 89.7515716553	84.1699905396
4114	 0	 1403715579.962142944335937500	 -0.6366307139	 -0.3311478198	 112.1375503540	116.1309661865
4114	 0	 1403715580.512142896652221680	 -0.8163460493	 -0.1783976108	 53.3476676941	180.0485534668
4228	 0	 1403715579.662142992019653320	 -0.3276858330	 0.0233929399	 221.3893890381	258.7640380859
4228	 0	 1403715579.962142944335937500	 0.1885699183	 0.3332175910	 450.2605285645	394.6992492676
4257	 0	 1403715579.962142944335937500	 0.1959615946	 -0.2116013020	 455.0148010254	153.8566894531
4257	 0	 1403715580.512142896652221680	 0.2535922527	 -0.2264932990	 479.8219909668	148.1100769043
4129	 0	 1403715578.662142992019653320	 -0.3526508808	 -0.0653512701	 211.1759796143	219.5555419922
4129	 0	 1403715578.962142944335937500	 -0.5682740808	 -0.2581318021	 132.4541473389	142.0864410400
4129	 0	 1403715579.312143087387084961	 -0.7496414781	 -0.1788092703	 72.2892837524	178.2871093750
4129	 0	 1403715579.662142992019653320	 -0.5895543098	 -0.0354632884	 121.1214981079	233.6463470459
4129	 0	 1403715579.962142944335937500	 -0.1527300924	 0.2703337967	 299.0243530273	368.7256774902
4128	 0	 1403715578.662142992019653320	 -0.0928816795	 0.0238139834	 324.7250061035	259.2376098633
4128	 0	 1403715578.962142944335937500	 -0.2950415313	 -0.1784632206	 236.3231658936	169.4461822510
4128	 0	 1403715579.312143087387084961	 -0.4617608190	 -0.0300380103	 167.5681762695	235.4450683594
4128	 0	 1403715579.662142992019653320	 -0.1848067492	 0.1487573981	 283.7809448242	315.3404846191
4248	 0	 1403715579.962142944335937500	 -0.5469431877	 -0.3345655799	 142.4822235107	111.3471755981
4248	 0	 1403715580.512142896652221680	 -0.6959890127	 -0.2008399963	 88.9818420410	168.3688049316
4123	 0	 1403715578.662142992019653320	 -0.2864924967	 -0.4042912126	 244.3953704834	75.5870513916
4123	 0	 1403715578.962142944335937500	 -0.4246926308	 -0.5380064845	 195.2221832275	31.1740207672
4123	 0	 1403715579.312143087387084961	 -0.4350369275	 -0.3926753998	 185.3986358643	84.7767333984
4123	 0	 1403715579.662142992019653320	 -0.3916085958	 -0.3678012490	 201.2176513672	92.9542236328
4123	 0	 1403715579.962142944335937500	 -0.3066407740	 -0.2855144441	 233.2680206299	124.0399246216
4123	 0	 1403715580.512142896652221680	 -0.3911596835	 -0.2001806200	 197.1483764648	161.6153717041
4251	 0	 1403715579.962142944335937500	 -0.2989889979	 -0.4056426585	 239.3224487305	75.3947906494
4251	 0	 1403715580.512142896652221680	 -0.4031101167	 -0.3389756382	 195.8386840820	104.7138748169
4125	 0	 1403715578.662142992019653320	 -0.2050161362	 -0.4004786015	 278.3096313477	75.2361450195
4125	 0	 1403715578.962142944335937500	 -0.3379100263	 -0.5276015401	 227.7405242920	31.2787590027
4125	 0	 1403715579.312143087387084961	 -0.3494883776	 -0.3726545274	 217.9973754883	89.7583084106
4125	 0	 1403715579.662142992019653320	 -0.2950848937	 -0.3559008539	 239.6359405518	94.9747772217
4125	 0	 1403715579.962142944335937500	 -0.2071021199	 -0.2733703852	 275.3077392578	127.4277267456
4125	 0	 1403715580.512142896652221680	 -0.2664788067	 -0.2050205618	 248.8053741455	157.5533294678
4252	 0	 1403715579.962142944335937500	 -0.3404900432	 -0.5328822136	 226.9337310791	29.5089092255
4252	 0	 1403715580.512142896652221680	 -0.4733721018	 -0.4760482609	 174.6106872559	55.2915458679
4253	 0	 1403715579.962142944335937500	 -0.4275907576	 -0.5457817912	 194.5036163330	28.6144962311
4253	 0	 1403715580.512142896652221680	 -0.5860927701	 -0.4780949950	 135.5093383789	59.9715995789
